,id,per_square_meter_price
874,COL_343852,43237.83650519336
875,COL_343866,74190.2262380656
876,COL_343993,84276.88801622647
877,COL_344179,42170.87179445186
878,COL_344278,54954.72215871362
879,COL_344298,35894.16497875373
880,COL_344312,57676.09526845877
881,COL_344350,45550.54889391076
882,COL_344578,45904.4547800631
883,COL_344772,31178.570765409153
884,COL_344807,51139.47841504858
885,COL_344844,41352.109211558374
886,COL_344845,52994.26626342458
887,COL_344887,32503.449675007083
888,COL_344960,50963.68130637528
889,COL_344969,225610.3287251669
890,COL_345017,39708.938898576314
891,COL_345055,43465.13049987107
892,COL_345062,116698.96821564565
893,COL_345102,68613.53472337901
894,COL_345117,128650.99565115868
895,COL_345119,91552.79732210393
896,COL_345171,44564.84642563361
897,COL_345187,76277.02295919627
898,COL_345195,207277.09560754336
899,COL_345287,67836.74517451823
900,COL_345351,67895.51123768828
901,COL_345558,43505.16178272039
902,COL_345594,38266.85956507837
903,COL_345718,55000.459720401326
904,COL_345723,44507.72282613482
905,COL_345736,46291.860644046086
906,COL_345839,51603.40723840943
907,COL_345884,40786.346983823285
908,COL_345971,22892.471560801983
909,COL_345996,52917.26227989464
910,COL_346013,156777.65042778203
911,COL_346015,167833.64423376042
912,COL_346208,56254.75879264578
913,COL_346276,50236.100350021035
914,COL_346296,52627.10818248245
915,COL_346516,48023.85411943993
916,COL_346518,49794.0408890074
917,COL_346522,100628.09910566875
918,COL_346623,71335.79620095104
919,COL_346677,116039.01741625475
920,COL_346698,44496.40830890641
921,COL_346776,63506.33588884576
922,COL_346813,52657.36318492051
923,COL_346829,46203.02399860608
924,COL_346974,64354.43902144524
925,COL_346975,63153.88818840754
926,COL_347000,55898.308966096265
927,COL_347011,83332.6975532391
928,COL_347186,59886.27989852989
929,COL_347284,50616.3426589602
930,COL_347293,32633.32920319464
931,COL_347332,43428.980739149774
932,COL_347353,48294.155207107746
933,COL_347436,50325.07850692296
934,COL_347488,40356.981684717946
935,COL_347618,48012.09641182552
936,COL_347620,33721.50918602394
937,COL_347621,46936.473836145786
938,COL_347634,53812.44677998702
939,COL_347686,38725.29477749694
940,COL_347694,42898.75465446706
941,COL_347737,83157.38278381157
942,COL_347777,59674.442881380906
943,COL_347852,48273.69065069738
944,COL_347970,27969.253628631523
945,COL_348009,40002.56062659224
946,COL_348076,101623.81597301793
947,COL_348077,77901.71469432498
948,COL_348272,60309.908266109895
949,COL_348274,49587.01370035536
950,COL_348275,45057.61458767886
951,COL_348278,37994.80381415693
952,COL_348281,46808.42714798399
953,COL_348383,68876.37738772627
954,COL_348436,32297.28805863849
955,COL_348447,33887.447028339564
956,COL_348483,38187.75192257702
957,COL_348681,39708.072096850694
958,COL_348731,46158.40058539917
959,COL_348733,54907.99569976928
960,COL_348757,64366.737977523844
961,COL_348893,37785.90763154933
962,COL_349002,162713.33419960688
963,COL_349029,64145.03016841051
964,COL_349110,23899.08762326149
965,COL_349213,49465.77721604079
966,COL_349214,43226.797851144496
967,COL_349215,40273.47674491282
968,COL_349216,42427.78283045741
969,COL_349601,39212.0235730852
970,COL_349602,41569.43313770384
971,COL_349643,31596.44426473137
972,COL_349719,61956.37059743753
973,COL_349774,36278.00710262565
974,COL_349777,42955.43695430112
975,COL_350115,42356.944819444776
976,COL_350169,32909.93883750652
977,COL_350175,98596.58509886017
978,COL_350245,43103.47377256608
979,COL_350246,49368.48391314603
980,COL_350338,49821.61505531604
981,COL_350353,40131.355017263944
982,COL_350357,60537.80120107459
983,COL_350456,40958.65028075458
984,COL_350457,34804.62894451376
985,COL_350458,57570.919087001705
986,COL_350459,45710.00538341848
987,COL_350476,40101.19530280234
988,COL_350497,325434.9674953716
989,COL_350564,317086.6723357042
990,COL_350594,62681.15755956996
991,COL_350743,40394.57418018866
992,COL_350761,71027.4293995969
993,COL_350762,83111.93537769452
994,COL_350764,66903.43365257763
995,COL_350784,53580.22391715657
996,COL_350851,51894.389462089806
997,COL_351049,49434.6116311914
998,COL_351088,484606.7116510134
999,COL_351213,40331.44290850738
1000,COL_351274,44907.13005821066
1001,COL_351380,38548.40381204245
1002,COL_351688,47963.20926335764
1003,COL_351715,38466.552007287275
1004,COL_351762,66213.99593745108
1005,COL_351901,59001.7566572605
1006,COL_352368,121149.78709565551
1007,COL_352392,42122.20157569196
1008,COL_352397,47798.56959820488
1009,COL_352422,147060.42899896353
1010,COL_352637,29707.173353324048
1011,COL_352991,51271.02996880509
1012,COL_353024,78481.78116142069
1013,COL_353028,41384.93131360333
1014,COL_353059,30756.92485737428
1015,COL_353225,56681.69225293071
1016,COL_353243,27395.27915284525
1017,COL_353323,31720.843772080694
1018,COL_353376,37362.263281262385
1019,COL_353452,58733.421156670156
1020,COL_353740,49446.40653330354
1021,COL_353741,47026.25158192558
1022,COL_353798,52276.33358851472
1023,COL_353848,57752.02844156506
1024,COL_353860,35789.68476316542
1025,COL_354005,51617.284949120556
1026,COL_354013,56356.90417616064
1027,COL_354017,37536.52895550321
1028,COL_354058,81313.62613038061
1029,COL_354370,63868.604194986314
1030,COL_354379,55778.863514231445
1031,COL_354384,36944.352252255776
1032,COL_354401,45322.172228222116
1033,COL_354414,52988.36046331764
1034,COL_354422,48920.7342390503
1035,COL_354535,44256.696721404136
1036,COL_354630,54722.153676660964
1037,COL_354696,50711.60269924901
1038,COL_354775,60793.82252939013
1039,COL_354795,37859.52199622897
1040,COL_355174,41796.92251494829
1041,COL_355178,32072.73147414408
1042,COL_355241,63986.30877674061
1043,COL_355242,57498.86606271524
1044,COL_355332,63832.74674480507
1045,COL_355356,46494.98082338585
1046,COL_355412,63894.51848989484
1047,COL_355457,27150.338141686167
1048,COL_355532,43634.262638570566
1049,COL_355579,130546.33111081093
1050,COL_355627,54004.8581272328
1051,COL_355640,106228.93683819604
1052,COL_355642,50771.415177815914
1053,COL_355643,40831.25540602312
1054,COL_355644,61608.60396080821
1055,COL_355702,102551.63177604911
1056,COL_355851,36576.84767072714
1057,COL_355942,44861.91202511777
1058,COL_355991,57073.92059046424
1059,COL_356015,36679.03477693083
1060,COL_356199,73516.17758091354
1061,COL_356201,81721.83904796888
1062,COL_356441,244914.95064886875
1063,COL_356469,23887.227551668424
1064,COL_356497,49449.19000418982
1065,COL_356528,79716.95886345214
1066,COL_356531,44166.11188292839
1067,COL_356616,39671.24682239742
1068,COL_356638,38377.19080980104
1069,COL_356826,51408.35496063376
1070,COL_356832,54592.390319915125
1071,COL_356954,44734.332336586405
1072,COL_356964,10809.732117060497
1073,COL_356974,23832.121063932107
1074,COL_356984,17422.398594772952
1075,COL_356999,33605.41689755654
1076,COL_357040,78441.7813279496
1077,COL_357043,46412.90629526369
1078,COL_357044,31977.947966495343
1079,COL_357159,53174.225519498614
1080,COL_357177,64403.517704137805
1081,COL_357179,70888.97466034301
1082,COL_357180,75995.50235403253
1083,COL_357214,31539.40384351347
1084,COL_357243,59253.34510126333
1085,COL_357294,212802.85145039068
1086,COL_357296,75394.49897268401
1087,COL_357328,32464.476088193755
1088,COL_357329,29094.999041182604
1089,COL_357331,29413.778338057604
1090,COL_357591,47145.6479831585
1091,COL_357674,56105.031068211436
1092,COL_357819,57054.152235745336
1093,COL_357939,47026.38576848851
1094,COL_357974,47034.13257945645
1095,COL_358084,36320.20455473129
1096,COL_358132,39599.82284460926
1097,COL_358232,33092.03236981056
1098,COL_358276,47223.72351774872
1099,COL_358345,77921.89197021001
1100,COL_358346,86272.65482122425
1101,COL_358399,185323.55037058803
1102,COL_358409,64421.425220358724
1103,COL_358650,49795.74873104763
1104,COL_358680,48301.960934517134
1105,COL_358681,51090.113938741124
1106,COL_358684,38895.15659305453
1107,COL_358785,43292.888564182795
1108,COL_358809,39544.48513409368
1109,COL_358838,46551.212827890224
1110,COL_358860,49726.8754580649
1111,COL_358903,17123.98155099024
1112,COL_358918,59135.190252296314
1113,COL_358919,56733.82426865744
1114,COL_359017,95728.44334568563
1115,COL_359184,80800.26821254377
1116,COL_359231,50942.09120230808
1117,COL_359287,83702.54564400326
1118,COL_359445,36071.827128170145
1119,COL_359491,44269.92121930087
1120,COL_359659,73809.24264289922
1121,COL_359709,23990.4012636817
1122,COL_359737,66461.1231131366
1123,COL_359790,54953.300740870785
1124,COL_359919,46045.80770040893
1125,COL_359952,38729.48953288904
1126,COL_359998,49424.86265729391
1127,COL_360122,63864.423527359635
1128,COL_360130,49278.57078046244
1129,COL_360208,33764.70287221656
1130,COL_360271,44388.7526474699
1131,COL_360276,32344.4487572254
1132,COL_360277,62823.1644649766
1133,COL_360356,24525.028491799363
1134,COL_360445,68919.2588562254
1135,COL_360564,43660.96211302019
1136,COL_360668,30162.15546617534
1137,COL_360703,57420.534276673265
1138,COL_360822,52521.47077737693
1139,COL_361154,58275.34385894462
1140,COL_361255,66212.72087027632
1141,COL_361394,45965.46767288888
1142,COL_361459,46288.8920379191
1143,COL_361605,42699.28884357886
1144,COL_361689,40960.95590802315
1145,COL_361827,45935.34891199905
1146,COL_361842,69640.51511885636
1147,COL_361905,159872.99180051847
1148,COL_361973,147392.25477765466
1149,COL_362013,82178.82105214534
1150,COL_362046,24893.328304564908
1151,COL_362150,51955.93067516656
1152,COL_362151,41454.61052102274
1153,COL_362152,43424.11960533811
1154,COL_362153,29995.356301274245
1155,COL_362154,29281.6087916966
1156,COL_362229,40550.45248654771
1157,COL_362246,137259.3337041552
1158,COL_362248,194778.19661005912
1159,COL_362262,31614.648084714747
1160,COL_362294,256452.93972375797
1161,COL_362348,50999.560643064586
1162,COL_362497,62716.02994890486
1163,COL_362498,74668.61268146944
1164,COL_362499,57822.99434331103
1165,COL_362500,58076.631264446834
1166,COL_362501,58216.505005432206
1167,COL_362502,51485.90285806675
1168,COL_362503,52130.96108781481
1169,COL_362504,67671.15761307902
1170,COL_362505,59611.349283092684
1171,COL_362506,64712.2156408812
1172,COL_362507,57480.34116212453
1173,COL_362508,62752.60745243743
1174,COL_362583,52110.85872376133
1175,COL_362707,47648.08539135632
1176,COL_362717,47213.799303150954
1177,COL_362999,37030.40758018077
1178,COL_363073,42018.38868226942
1179,COL_363180,36143.73541703223
1180,COL_363332,32429.000014228084
1181,COL_363375,36325.27690646861
1182,COL_363376,47852.08393054365
1183,COL_363408,52627.68704608895
1184,COL_363479,47607.77883466552
1185,COL_363480,72173.10405660051
1186,COL_363826,78326.73191973518
1187,COL_363911,46898.9402875821
1188,COL_364047,73204.05435082896
1189,COL_364051,41344.23479765556
1190,COL_364053,41234.03757490386
1191,COL_364201,38122.94813994462
1192,COL_364302,49288.09053337526
1193,COL_364411,49076.80771627143
1194,COL_364507,55453.83008482604
1195,COL_364716,81993.84768389486
1196,COL_364810,33519.181456699895
1197,COL_364830,60336.0183773429
1198,COL_364885,37714.252064981745
1199,COL_364889,30915.48181118159
1200,COL_364994,66613.17811844649
1201,COL_365066,41966.7103108452
1202,COL_365439,59979.63374334075
1203,COL_365528,48558.03114367367
1204,COL_365550,42251.606018989914
1205,COL_365615,168636.36570006754
1206,COL_365632,144958.44805357425
1207,COL_365671,21931.95980684542
1208,COL_365899,49565.196609494975
1209,COL_365987,66247.47661272367
1210,COL_366038,80432.49683497226
1211,COL_366048,49772.94141981915
1212,COL_366184,63249.57078186467
1213,COL_366254,150446.08105297096
1214,COL_366349,34863.524916929106
1215,COL_366512,38099.359945498676
1216,COL_366696,49299.01316945665
1217,COL_366865,55696.37664372384
1218,COL_367190,46294.44863896603
1219,COL_367202,65554.27519548371
1220,COL_367213,47432.268326486854
1221,COL_367229,40862.37274371112
1222,COL_367256,58509.91975722174
1223,COL_367288,50633.50384510568
1224,COL_367318,57897.86665412523
1225,COL_367362,51303.406543735284
1226,COL_367381,36300.9068815693
1227,COL_367407,72397.80999779893
1228,COL_367515,42562.592777353515
1229,COL_367614,38052.93277452512
1230,COL_367646,21691.467737192466
1231,COL_367648,42332.85581012638
1232,COL_367807,56134.05778478061
1233,COL_367808,55208.08263538608
1234,COL_367889,47567.91137590197
1235,COL_367998,51188.01134133461
1236,COL_368007,105926.25246003375
1237,COL_368014,39246.74979554866
1238,COL_368023,40780.68334626232
1239,COL_368040,43525.18414347038
1240,COL_368045,69336.55986276922
1241,COL_368104,75415.75639821064
1242,COL_368389,51883.244287342226
1243,COL_368391,38002.1492385078
1244,COL_368397,47137.03347259339
1245,COL_368411,41604.3296387342
1246,COL_368415,68152.0840008527
1247,COL_368444,72143.27879920718
1248,COL_368452,61966.3587373377
1249,COL_368453,48271.44357690775
1250,COL_368606,52534.30927405317
1251,COL_368697,49912.264735828765
1252,COL_368754,38631.94064303317
1253,COL_368783,29659.999001174263
1254,COL_368824,36559.192395871956
1255,COL_368829,56211.816052589886
1256,COL_369107,40892.089747857295
1257,COL_369112,51972.20559762613
1258,COL_369173,48944.60002247481
1259,COL_369210,35126.80289551064
1260,COL_369256,54073.22250519751
1261,COL_369278,51685.600025602726
1262,COL_369313,58904.67945087023
1263,COL_369325,52728.0525407001
1264,COL_369342,58704.10770892324
1265,COL_369376,59018.13312510209
1266,COL_369391,55479.91745361636
1267,COL_369476,59707.26964951871
1268,COL_369546,23747.240300428602
1269,COL_369589,58382.76166541585
1270,COL_369645,59350.67627147429
1271,COL_369668,66688.99229102425
1272,COL_369718,63055.060965139644
1273,COL_369721,71867.75178341131
1274,COL_369751,52032.61636162101
1275,COL_369882,52793.16927410771
1276,COL_369926,40278.10147918882
1277,COL_370048,55891.94684404047
1278,COL_370103,55757.85716800648
1279,COL_370147,48162.855459102226
1280,COL_370197,170788.86007462826
1281,COL_370225,45758.86407178166
1282,COL_370443,59316.62192963866
1283,COL_370450,38852.16848708161
1284,COL_370459,165181.73673699997
1285,COL_370464,53979.7410509496
1286,COL_370662,74281.63952200663
1287,COL_370698,49030.54641599423
1288,COL_370735,68996.42286181408
1289,COL_370805,54868.83074711164
1290,COL_370808,31403.72556804942
1291,COL_370830,54533.73168461139
1292,COL_370924,37774.54639721392
1293,COL_371007,37089.518054654
1294,COL_371017,46499.09763426804
1295,COL_371052,54823.01965528734
1296,COL_371053,48092.90580082017
1297,COL_371091,46242.40788633624
1298,COL_371132,34421.60758977569
1299,COL_371154,43222.21427148006
1300,COL_371167,36474.47897338314
1301,COL_371424,51111.523690991206
1302,COL_371437,53181.23005021317
1303,COL_371438,25433.480996470284
1304,COL_371439,25562.056191782784
1305,COL_371519,68673.6657184161
1306,COL_371520,77990.43406969389
1307,COL_371524,49529.608558571854
1308,COL_371544,64342.32517209527
1309,COL_371597,182228.945422462
1310,COL_371613,76220.01222651689
1311,COL_371651,168763.95946971411
1312,COL_371663,153168.8665912134
1313,COL_371669,130795.29118506447
1314,COL_371678,82443.61172843396
1315,COL_371685,46919.82862742224
1316,COL_371692,57041.74090296424
1317,COL_371738,38401.21682396096
1318,COL_371773,135499.44158399184
1319,COL_371787,71670.37822780287
1320,COL_372293,66670.15173016342
1321,COL_372323,51260.18657562777
1322,COL_372367,40957.8129054508
1323,COL_372424,53265.34889355062
1324,COL_372425,59389.47684157004
1325,COL_372443,210176.14447901765
1326,COL_372456,60705.00378080725
1327,COL_372498,45292.0016721093
1328,COL_372559,47648.06266897661
1329,COL_372561,38364.184414900905
1330,COL_372592,78879.5942385009
1331,COL_372593,60177.57631078939
1332,COL_372603,93870.55530546972
1333,COL_372619,57980.679822683436
1334,COL_372713,67276.66466356255
1335,COL_372777,48411.69677817396
1336,COL_372803,60209.158495977805
1337,COL_372841,106164.11983499861
1338,COL_372873,69743.60157997398
1339,COL_372875,65302.60577180524
1340,COL_372902,70545.51134522242
1341,COL_372920,51610.10210633864
1342,COL_372930,241787.40240591852
1343,COL_372932,133255.6573378739
1344,COL_372945,119435.83121427457
1345,COL_372969,59877.35297929915
1346,COL_373027,42899.34110658511
1347,COL_373071,53829.91349359513
1348,COL_373075,55033.96235549638
1349,COL_373101,60683.48722209905
1350,COL_373105,70506.15061283928
1351,COL_373106,64686.044329593395
1352,COL_373107,59803.07074742918
1353,COL_373108,61002.41092570459
1354,COL_373180,37729.27564581785
1355,COL_373195,183672.97584720762
1356,COL_373197,184245.21909481534
1357,COL_373289,72171.7329199038
1358,COL_373291,41174.283883643664
1359,COL_373414,43680.07241776792
1360,COL_373415,57491.471932867054
1361,COL_373441,79600.72774730947
1362,COL_373467,45871.34767364451
1363,COL_373522,55831.47458765554
1364,COL_373627,53388.650919646796
1365,COL_373675,194592.4822450886
1366,COL_373917,41526.266824927894
1367,COL_373938,190004.73027272202
1368,COL_374058,27484.36635811068
1369,COL_374154,131316.93243830354
1370,COL_374182,44423.722505267884
1371,COL_374183,79191.90668204044
1372,COL_374232,51923.17081495608
1373,COL_374272,52218.43674928801
1374,COL_374299,37049.16816199281
1375,COL_374416,33237.44237375673
1376,COL_374494,47124.97431455918
1377,COL_374515,65165.108928659814
1378,COL_374570,82420.49759916046
1379,COL_374858,24486.184966789573
1380,COL_374867,22821.66719613826
1381,COL_374899,67590.71689028275
1382,COL_374955,54697.1360122146
1383,COL_374975,53069.69841483806
1384,COL_374997,34984.56789333685
1385,COL_375026,36373.51602685449
1386,COL_375033,35376.13408523402
1387,COL_375103,46215.313931888704
1388,COL_375118,43825.67637173834
1389,COL_375119,49416.233354691736
1390,COL_375120,46855.374020721065
1391,COL_375121,46523.35407862736
1392,COL_375183,42940.53845387415
1393,COL_375452,75931.88582930571
1394,COL_375463,60061.56650533459
1395,COL_375672,34456.68418392093
1396,COL_375673,29605.235681060367
1397,COL_375716,106919.40582292159
1398,COL_375781,43574.202684883974
1399,COL_375859,38767.56134409075
1400,COL_375888,48064.77809831125
1401,COL_375893,136174.37920954367
1402,COL_375899,37314.45391398891
1403,COL_376021,41972.89224471233
1404,COL_376102,141633.82316117495
1405,COL_376206,34814.01065358395
1406,COL_376211,45186.37420141934
1407,COL_376366,146702.19938860834
1408,COL_376367,138866.87737767014
1409,COL_376368,88691.96397085086
1410,COL_376405,61733.173620280184
1411,COL_376443,128456.81495955077
1412,COL_376475,52284.587927494285
1413,COL_376477,39612.78680270504
1414,COL_376499,134892.09758944006
1415,COL_376500,141240.79652210008
1416,COL_376524,32332.79526812586
1417,COL_376613,40415.06486935114
1418,COL_376661,37181.951250437414
1419,COL_376674,62563.67247908178
1420,COL_376690,21254.306535312386
1421,COL_376712,64511.5418002062
1422,COL_376778,43374.9642334254
1423,COL_376800,31805.211212557657
1424,COL_376801,35608.45169636785
1425,COL_377066,37091.87616474174
1426,COL_377074,30503.49408983806
1427,COL_377093,50214.233443277466
1428,COL_377113,27874.40880161
1429,COL_377118,50131.797202335845
1430,COL_377131,49908.459958689986
1431,COL_377356,25017.043185762155
1432,COL_377543,38199.55989775146
1433,COL_377546,40155.650968042784
1434,COL_377548,46628.77120296797
1435,COL_377689,135416.55178872714
1436,COL_377713,83303.90069686531
1437,COL_377714,77311.34577039864
1438,COL_377715,42762.36456772784
1439,COL_377731,44058.295014214746
1440,COL_377732,116551.89983912575
1441,COL_377910,54964.40885515945
1442,COL_377931,56716.12013996452
1443,COL_377977,33230.90910796393
1444,COL_378088,46809.01725626936
1445,COL_378144,44959.1950744482
1446,COL_378155,28680.245502721322
1447,COL_378170,75494.76689017528
1448,COL_378178,54095.298395019345
1449,COL_378194,41306.95508507879
1450,COL_378195,82000.41635445008
1451,COL_378227,75690.23448543227
1452,COL_378236,57316.64953937605
1453,COL_378342,73514.75348305088
1454,COL_378364,48548.59053906497
1455,COL_378406,33450.7671186764
1456,COL_378444,44758.53619593839
1457,COL_378460,38971.93850801964
1458,COL_378506,47458.950376903944
1459,COL_378544,33532.846156910935
1460,COL_378740,47091.58877070487
1461,COL_378743,36560.34799715862
1462,COL_378846,47336.91516950761
1463,COL_378872,37886.12188784484
1464,COL_378873,131701.3381252286
1465,COL_378880,47417.66054853116
1466,COL_378885,45806.75229993889
1467,COL_378904,46588.79708468151
1468,COL_378971,50749.14025300344
1469,COL_378972,60134.41740564666
1470,COL_379131,52305.26063044819
1471,COL_379199,46203.863867538385
1472,COL_379283,47008.45913644529
1473,COL_379294,35034.33015815774
1474,COL_379338,63133.29066178885
1475,COL_379341,103818.2945347222
1476,COL_379374,259323.07083284284
1477,COL_379401,35316.52250917815
1478,COL_379549,31083.285241693982
1479,COL_379551,31314.10861510318
1480,COL_379552,40292.54029356964
1481,COL_379553,41172.78755119677
1482,COL_379554,40600.27466856964
1483,COL_379555,41420.966676882366
1484,COL_379572,70681.32305813703
1485,COL_379670,31120.839696076833
1486,COL_379673,21357.107232994305
1487,COL_379680,82794.49234281763
1488,COL_379744,52575.472101864565
1489,COL_379766,31802.229399986492
1490,COL_379823,34003.12712222926
1491,COL_379827,38144.77054489999
1492,COL_379833,36122.570584359695
1493,COL_379915,31375.47353460316
1494,COL_380084,62462.07570039323
1495,COL_380212,50356.15711982835
1496,COL_380276,68048.97836066842
1497,COL_380379,53329.50981532597
1498,COL_380404,57865.17168613759
1499,COL_380433,52886.839137795
1500,COL_380581,49386.322781151845
1501,COL_380583,58538.28507832046
1502,COL_380584,59903.95731525113
1503,COL_380676,81042.27305558091
1504,COL_380727,114828.76993436948
1505,COL_380729,31590.67541241976
1506,COL_380779,46541.01291885508
1507,COL_380849,46770.73579209566
1508,COL_380889,43446.620784944265
1509,COL_380920,30184.781994012796
1510,COL_380981,25357.381886848292
1511,COL_381005,71075.63477369609
1512,COL_381044,37748.96792674271
1513,COL_381093,30700.447038401817
1514,COL_381129,48656.779510821085
1515,COL_381130,69635.7399244531
1516,COL_381131,77948.52792119017
1517,COL_381133,69934.55192577702
1518,COL_381134,53501.69680564964
1519,COL_381135,61390.68819161074
1520,COL_381189,52752.827745129434
1521,COL_381190,57145.54643632407
1522,COL_381202,31698.785187600177
1523,COL_381203,37048.10124770878
1524,COL_381204,32994.50530010541
1525,COL_381231,36438.75425077863
1526,COL_381295,26866.894616850732
1527,COL_381296,25608.593298797634
1528,COL_381371,38798.971785213325
1529,COL_381445,45239.687248074246
1530,COL_381470,42567.7263331687
1531,COL_381567,76644.27967055638
1532,COL_381672,40306.33045851524
1533,COL_381741,36618.59450776291
1534,COL_381885,42593.66162805607
1535,COL_381909,49940.50381505539
1536,COL_382242,57370.23331479567
1537,COL_382342,75821.01373894815
1538,COL_382345,63859.4670503408
1539,COL_382539,47304.243895323714
1540,COL_382709,45945.51688882755
1541,COL_382788,36947.60983642067
1542,COL_382792,94366.13051375683
1543,COL_382995,51995.12629610195
1544,COL_383020,50246.58240153869
1545,COL_383043,46279.46751815059
1546,COL_383046,46434.87130474744
1547,COL_383264,197542.6745420805
1548,COL_383272,52909.275966050765
1549,COL_383299,44125.050679781896
1550,COL_383308,47007.67806507077
1551,COL_383393,69784.44041945678
1552,COL_383454,79133.49755922591
1553,COL_383480,57286.857232342314
1554,COL_383482,51180.13270576234
1555,COL_383558,68934.45866450037
1556,COL_383684,74006.73790654357
1557,COL_383726,30222.01437904239
1558,COL_383773,68588.9939890073
1559,COL_383810,51253.621581330386
1560,COL_383855,63075.4900915444
1561,COL_383866,59192.934793255845
1562,COL_383966,44520.10372224405
1563,COL_383981,35614.15811496295
1564,COL_384006,45473.62756826234
1565,COL_384016,40542.94522693085
1566,COL_384022,37422.322269407465
1567,COL_384106,80012.83129214
1568,COL_384116,215521.6459806482
1569,COL_384222,192421.35916429205
1570,COL_384231,49503.069557887895
1571,COL_384295,60571.87552764623
1572,COL_384325,83902.88847101714
1573,COL_384362,48600.17856232307
1574,COL_384398,56140.08866628607
1575,COL_384499,52151.266754475684
1576,COL_384636,117839.54382012767
1577,COL_384650,36788.34723227544
1578,COL_384670,63976.03969568767
1579,COL_384718,44751.88619843648
1580,COL_384720,218685.03549344523
1581,COL_384721,178897.23714385778
1582,COL_384722,180802.3640238374
1583,COL_384723,180049.86898787483
1584,COL_384724,182881.61679059704
1585,COL_384725,177149.88653231756
1586,COL_384726,184879.65996247105
1587,COL_384727,186412.68612662624
1588,COL_384730,27193.601998585204
1589,COL_384743,37204.02755893834
1590,COL_384801,57639.96089714718
1591,COL_384841,100495.10680802894
1592,COL_384884,52253.81281331801
1593,COL_384916,41662.62271276668
1594,COL_385075,41653.53858423812
1595,COL_385133,41627.42771030495
1596,COL_385148,58435.19675819677
1597,COL_385149,65067.629796330715
1598,COL_385150,57881.38656273205
1599,COL_385159,55775.499839022246
1600,COL_385204,76805.37907923824
1601,COL_385211,25968.67161909704
1602,COL_385220,65567.2215117408
1603,COL_385264,53073.34352074223
1604,COL_385312,44034.912432625126
1605,COL_385327,60407.53561008399
1606,COL_385345,68235.82793423228
1607,COL_385371,38065.596290343834
1608,COL_385388,38263.450358408176
1609,COL_385489,30110.108361119583
1610,COL_385511,33286.94601439468
1611,COL_385541,163571.84662291562
1612,COL_385575,73765.22722380873
1613,COL_385576,73714.12932737777
1614,COL_385683,51994.59165292648
1615,COL_385739,31579.739212677174
1616,COL_385814,37537.655909286346
1617,COL_385828,135595.29989678683
1618,COL_385939,37986.60214913697
1619,COL_386160,75305.48192194387
1620,COL_386195,73332.45246943746
1621,COL_386279,54116.73045752103
1622,COL_386331,48344.43526292612
1623,COL_386767,45021.036953355506
1624,COL_386784,60305.44324831874
1625,COL_386857,39697.769707355015
1626,COL_386871,60452.09314378541
1627,COL_386878,64671.16562914633
1628,COL_386926,46871.16931657458
1629,COL_386954,54035.32289718456
1630,COL_387107,50089.949704319326
1631,COL_387125,43441.43762443632
1632,COL_387135,97956.52227015697
1633,COL_387155,50913.49016230312
1634,COL_387163,53697.546592154846
1635,COL_387211,52045.28071780598
1636,COL_387222,41524.74503155666
1637,COL_387276,31618.768974314946
1638,COL_387277,52572.45190371005
1639,COL_387280,55996.00896252408
1640,COL_387304,41257.05553423332
1641,COL_387357,33722.11330020049
1642,COL_387381,50042.30864348524
1643,COL_387425,78587.72992361132
1644,COL_387426,93503.92121518534
1645,COL_387452,150052.22769264597
1646,COL_387541,178665.5833280001
1647,COL_387600,41057.55138570357
1648,COL_387837,45482.17196810397
1649,COL_387921,37177.18527251521
1650,COL_387922,166102.51105404767
1651,COL_387925,61975.605265667204
1652,COL_387934,56007.7984254748
1653,COL_387935,53577.195246818526
1654,COL_387937,57848.154045337156
1655,COL_387947,23832.121063932107
1656,COL_387952,55948.771268868964
1657,COL_388150,53128.81427087865
1658,COL_388157,43341.27117660096
1659,COL_388176,207588.21149005857
1660,COL_388178,47743.244133627144
1661,COL_388246,68583.69953835473
1662,COL_388315,52717.50989598024
1663,COL_388325,39394.249881621814
1664,COL_388360,56316.73348597756
1665,COL_388403,107691.37420938406
1666,COL_388416,62971.67248720321
1667,COL_388433,44294.222167039916
1668,COL_388447,46379.019252048136
1669,COL_388465,26452.18274560316
1670,COL_388500,54677.946251768175
1671,COL_388505,84267.32942247647
1672,COL_388507,35599.2944927375
1673,COL_388578,71463.30657764358
1674,COL_388589,45393.77962677592
1675,COL_388651,38171.07045164818
1676,COL_388675,30037.509698142705
1677,COL_388732,61061.53191106998
1678,COL_388790,44158.75438834097
1679,COL_388863,39106.06926109518
1680,COL_388911,47826.50326122734
1681,COL_388927,55466.09027930765
1682,COL_388962,61617.32701297008
1683,COL_388964,78412.6510925591
1684,COL_389021,160120.71085751255
1685,COL_389080,43979.65888358955
1686,COL_389139,89794.15508078964
1687,COL_389140,85083.11207794776
1688,COL_389175,43448.95315695669
1689,COL_389176,43941.1357896255
1690,COL_389230,63452.536969174515
1691,COL_389264,76597.99434517205
1692,COL_389373,64555.61134064382
1693,COL_389408,176203.341518779
1694,COL_389425,62069.91628658786
1695,COL_389438,32392.48094523701
1696,COL_389459,54457.17560082593
1697,COL_389488,27358.17229067319
1698,COL_389576,67848.1728123558
1699,COL_389663,56306.32760376097
1700,COL_389787,73390.79534092775
1701,COL_389803,49794.944754736236
1702,COL_389884,72044.79062191404
1703,COL_389891,49232.85468815924
