id,per_square_meter_price
COL_351213,37361.729567014765
COL_351274,44238.77964767132
COL_351380,39104.5459053349
COL_351688,49134.70368296528
COL_351715,43388.53760832456
COL_351762,78578.81609365217
COL_351901,69346.443002021
COL_352368,108384.85544131105
COL_352392,41669.31330763392
COL_352397,48140.01810265977
COL_352422,162140.15487292706
COL_352637,21620.881862898095
COL_352991,49570.86462511016
COL_353024,59437.56232284137
COL_353028,39645.382158456654
COL_353059,27189.814558498558
COL_353225,58516.11888086142
COL_353243,27493.314165065498
COL_353323,40253.41605978639
COL_353376,33722.63203127477
COL_353452,62819.28762584031
COL_353740,43250.04353535707
COL_353741,45546.01097635116
COL_353798,52149.90936452943
COL_353848,66861.78735188012
COL_353860,34345.40858883083
COL_354005,45020.58552324111
COL_354013,71325.75757107127
COL_354017,28591.39384850642
COL_354058,56793.0725732612
COL_354370,66029.63807747263
COL_354379,64337.039528462876
COL_354384,28252.724035761552
COL_354401,39622.20773769424
COL_354414,54378.48655163527
COL_354422,47295.85129060062
COL_354535,50357.260630308265
COL_354630,51398.740947071914
COL_354696,46784.82258599801
COL_354775,70487.59427753025
COL_354795,29735.567429957948
COL_355174,39928.380186146576
COL_355178,22920.658260788157
COL_355241,63720.14880348122
COL_355242,60299.91181293049
COL_355332,73555.98567711012
COL_355356,50576.57492802169
COL_355412,58638.185417289686
COL_355457,25291.635267747326
COL_355532,37769.11512089113
COL_355579,167441.22472162184
COL_355627,59294.001410715595
COL_355640,135737.67055139208
COL_355642,52013.05691813183
COL_355643,42333.15143704624
COL_355644,66439.77823411641
COL_355702,137985.1932395982
COL_355851,48303.39065395428
COL_355942,44271.531081485526
COL_355991,56827.485712178466
COL_356015,33802.41330386166
COL_356199,57811.527036827094
COL_356201,99385.71325218778
COL_356441,353162.2762977375
COL_356469,20685.281275211855
COL_356497,46684.49328962965
COL_356528,83050.85522690428
COL_356531,46935.172984606776
COL_356616,42065.185051044835
COL_356638,36261.63161960208
COL_356826,45059.11617126753
COL_356832,51182.10095233025
COL_356954,36380.74279817281
COL_356964,3064.3587653709938
COL_356974,21079.195252864214
COL_356984,15865.437814545901
COL_356999,22232.786920113092
COL_357040,99059.39078089921
COL_357043,52569.63680927739
COL_357044,33003.15765174069
COL_357159,55202.13072649723
COL_357177,70935.85962702561
COL_357179,79609.99619568602
COL_357180,88432.15705181505
COL_357214,30951.37409327695
COL_357243,57908.81910877665
COL_357294,255010.73415078138
COL_357296,80959.25575786803
COL_357328,25980.694363887502
COL_357329,21520.337926115208
COL_357331,21520.337926115208
COL_357591,52165.053778817004
COL_357674,60784.609011422865
COL_357819,52893.91775274066
COL_357939,40174.826224477016
COL_357974,49116.761252662895
COL_358084,40222.705984462584
COL_358132,40531.04803296852
COL_358232,38202.65848962111
COL_358276,48646.47828549744
COL_358345,72909.00269042002
COL_358346,62483.700267448505
COL_358399,170311.52261617608
COL_358409,68744.59653446745
COL_358650,52846.21621209526
COL_358680,43966.65624403426
COL_358681,50125.74350248225
COL_358684,42193.426467359066
COL_358785,49910.10134711559
COL_358809,33161.19683068736
COL_358838,41547.23034328044
COL_358860,44082.96966612979
COL_358903,10609.85568010548
COL_358918,63074.84925459262
COL_358919,62896.62119356489
COL_359017,74380.38669137127
COL_359184,70845.80205008753
COL_359231,44575.635529616164
COL_359287,73200.24753800653
COL_359445,41949.28120946529
COL_359491,42849.90493860174
COL_359659,88852.37981704845
COL_359709,19618.7146367384
COL_359737,60274.05872627318
COL_359790,58349.68741924158
COL_359919,46448.060713317864
COL_359952,40688.00640952809
COL_359998,56328.15890833781
COL_360122,52080.08924221927
COL_360130,59251.071248424865
COL_360208,33523.737775683134
COL_360271,34400.7006074398
COL_360276,30890.674858200793
COL_360277,62517.723461203204
COL_360356,14396.810889848724
COL_360445,72129.90833745079
COL_360564,37195.43985104038
COL_360668,24651.57265110068
COL_360703,59688.84199084652
COL_360822,54973.12124225387
COL_361154,58663.672092889254
COL_361255,74482.69564680262
COL_361394,45503.98222077776
COL_361459,43888.22157583819
COL_361605,45638.155812157725
COL_361689,45560.0368160463
COL_361827,50804.8970427481
COL_361842,89503.92476896274
COL_361905,210139.17891353698
COL_361973,97908.54080530933
COL_362013,84646.84522929069
COL_362046,14879.164421629812
COL_362150,57007.55666283311
COL_362151,45014.592135795465
COL_362152,34039.00874192624
COL_362153,31087.24580567349
COL_362154,26481.8933646432
COL_362229,26356.850285595418
COL_362246,182134.43303331037
COL_362248,237007.4400951183
COL_362262,31193.712185054497
COL_362294,171891.7231975159
COL_362348,57389.738473629164
COL_362497,69398.41927280973
COL_362498,81286.19411293887
COL_362499,56339.101967872055
COL_362500,59141.48127889368
COL_362501,59213.697510864404
COL_362502,44886.868216133495
COL_362503,48214.70733187961
COL_362504,66468.41678865805
COL_362505,65261.91340993538
COL_362506,62116.626594262394
COL_362507,59574.158886749065
COL_362508,65255.00006112486
COL_362583,59791.17057252266
COL_362707,42944.51453271263
COL_362717,37932.70798130191
COL_362999,38017.44406661154
COL_363073,49113.36720828883
COL_363180,31417.416146564465
COL_363332,31266.500028456172
COL_363375,37781.85459418721
COL_363376,52900.5194235873
COL_363408,64116.585029677895
COL_363479,40537.452200581036
COL_363480,62502.95030070102
COL_363826,99562.13571447037
COL_363911,48159.114950164214
COL_364047,75347.06963915791
COL_364051,46709.215689061115
COL_364053,47211.04780605771
COL_364201,27052.005654889246
COL_364302,44949.118566750534
COL_364411,51874.091995042865
COL_364507,57525.886732152074
COL_364716,54205.664117789696
COL_364810,34316.34728839978
COL_364830,53526.56800468581
COL_364885,29691.261942463498
COL_364889,31351.928466113186
COL_364994,74655.52029939299
COL_365066,43166.8346841904
COL_365439,75220.3651429315
COL_365528,48638.47634984734
COL_365550,40711.090944229836
COL_365615,113252.05952513503
COL_365632,142739.64610714852
COL_365671,14798.523129315847
COL_365899,49257.72915648995
COL_365987,76465.42978794732
COL_366038,72348.63429494454
COL_366048,49373.578152138296
COL_366184,66709.93453247934
COL_366254,143873.9121059419
COL_366349,36344.22561510822
COL_366512,36091.88004724735
COL_366696,50462.4130576633
COL_366865,38664.22203744769
COL_367190,48532.36602793206
COL_367202,51966.62070346742
COL_367213,53781.81399672371
COL_367229,41083.702518672246
COL_367256,37794.46451444348
COL_367288,43963.43347146137
COL_367318,56418.72549575046
COL_367362,52689.469337470546
COL_367381,34160.15751313861
COL_367407,64350.38562059788
COL_367515,43618.23242970703
COL_367614,29335.52179905024
COL_367646,15377.662036884934
COL_367648,49357.875682752754
COL_367807,62043.63119456123
COL_367808,60606.009020772166
COL_367889,47525.568845553935
COL_367998,59810.35080766922
COL_368007,111482.73148256751
COL_368014,40326.30037234731
COL_368023,35212.632317524636
COL_368040,38828.50891194077
COL_368045,49150.65878803844
COL_368104,64482.747171421266
COL_368389,42903.46904343445
COL_368391,31665.0562895156
COL_368397,36225.23491393678
COL_368411,36640.0733399684
COL_368415,57362.902376705395
COL_368444,63481.088848414365
COL_368452,55932.8659121754
COL_368453,50303.9105913155
COL_368606,47485.212298106344
COL_368697,46574.04119040752
COL_368754,42213.475036066346
COL_368783,28321.11518984853
COL_368824,32494.275416743916
COL_368829,42379.389917679764
COL_369107,36115.41387071459
COL_369112,54527.778382752265
COL_369173,55001.74301369962
COL_369210,33226.83235352129
COL_369256,47497.116885395015
COL_369278,48985.16489495545
COL_369313,65283.71827674045
COL_369325,48381.98008140018
COL_369342,44695.770105346484
COL_369376,73644.89906270418
COL_369391,55802.56146973271
COL_369476,67512.78148653742
COL_369546,19191.838022732205
COL_369589,57563.745987081704
COL_369645,84910.89551169857
COL_369668,72028.3595820485
COL_369718,72529.27427402929
COL_369721,59463.659816822634
COL_369751,48228.70147324202
COL_369882,59027.11979821543
COL_369926,31322.187333377642
COL_370048,59037.68275058094
COL_370103,56271.261211012956
COL_370147,54149.460918204444
COL_370197,193777.06389925655
COL_370225,35977.43908106333
COL_370443,64170.33760927733
COL_370450,27033.524474163227
COL_370459,146755.17659899994
COL_370464,55811.1344456492
COL_370662,69176.49779401327
COL_370698,53860.838925738455
COL_370735,53335.556661128154
COL_370805,59848.58727547329
COL_370808,27229.63863609884
COL_370830,55894.97508797278
COL_370924,31103.41701317784
COL_371007,26476.973609307996
COL_371017,45174.64839353606
COL_371052,56095.43384182469
COL_371053,57294.233476640344
COL_371091,34806.48764767248
COL_371132,27977.367523301386
COL_371154,41056.37385546011
COL_371167,32474.934509266277
COL_371424,51785.82472573242
COL_371437,57099.93275667635
COL_371438,21773.194414815567
COL_371439,21773.194414815567
COL_371519,83348.29628058219
COL_371520,91129.89548313778
COL_371524,53219.26789839371
COL_371544,61471.97065669055
COL_371597,157369.70334492406
COL_371613,62908.08695303378
COL_371651,167321.82518942826
COL_371663,216518.69411992675
COL_371669,143382.62924512895
COL_371678,66597.8093943679
COL_371685,42599.79006734448
COL_371692,56827.485712178466
COL_371738,29646.777397921927
COL_371773,196251.50035548367
COL_371787,72485.51426810573
COL_372293,60202.08471032683
COL_372323,72032.73252625554
COL_372367,39229.0945609016
COL_372424,40845.525912101235
COL_372425,54081.36774564008
COL_372443,185304.36708303526
COL_372456,67975.5153741145
COL_372498,49118.5970942186
COL_372559,48027.0003379532
COL_372561,33033.74382980181
COL_372592,71925.2978520018
COL_372593,68617.07449657877
COL_372603,107853.82936093942
COL_372619,65114.57839536687
COL_372713,71194.7433896251
COL_372777,54577.983400097924
COL_372803,67851.98496070561
COL_372841,147138.51310749722
COL_372873,95437.43362869798
COL_372875,65698.80138736048
COL_372902,62225.90550294484
COL_372920,48183.88780642728
COL_372930,184096.30481183706
COL_372932,140478.36936324782
COL_372945,119151.49836604916
COL_372969,61468.83486484829
COL_373027,37610.20174442023
COL_373071,61962.47933094026
COL_373075,64601.93252349275
COL_373101,62919.4002254481
COL_373105,82890.12544442856
COL_373106,71640.60037793679
COL_373107,66237.90711985836
COL_373108,68297.91560140919
COL_373180,39506.0864478857
COL_373195,270915.44388191524
COL_373197,270826.5944396307
COL_373289,63636.348652307606
COL_373291,43277.54042353733
COL_373414,37028.488585535844
COL_373415,48364.33449073411
COL_373441,75836.87736961895
COL_373467,40479.80862853901
COL_373522,55862.19136281108
COL_373627,52010.110433043585
COL_373675,207995.23011517726
COL_373917,26885.350056105784
COL_373938,211598.21054544408
COL_374058,27588.28740372136
COL_374154,115208.52112660705
COL_374182,47996.09344803577
COL_374183,76520.96180158088
COL_374232,54029.67756741216
COL_374272,58861.39302982601
COL_374299,35210.726948985626
COL_374416,28571.75974751346
COL_374494,37530.04628536835
COL_374515,44375.170982319614
COL_374570,57936.40144832091
COL_374858,19025.74883982915
COL_374867,16052.443767276523
COL_374899,65771.7150305655
COL_374955,56787.5688994292
COL_374975,51028.181985926116
COL_374997,37214.8350054237
COL_375026,34939.61408495899
COL_375033,32550.365826718033
COL_375103,51838.002863777416
COL_375118,35235.60274347667
COL_375119,45447.943271883465
COL_375120,59729.45897894214
COL_375121,54853.62221975472
COL_375183,50484.4323764983
COL_375452,80680.57634611145
COL_375463,54662.77754191918
COL_375672,30781.02461784186
COL_375673,33788.75847149574
COL_375716,78267.71789584318
COL_375781,37077.77255726795
COL_375859,36105.2125319315
COL_375888,47626.85697787251
COL_375893,124596.30529408735
COL_375899,35009.446890477826
COL_376021,32956.82355192467
COL_376102,123166.6619473499
COL_376206,30204.857244667903
COL_376211,47992.19371533868
COL_376366,205318.94565221667
COL_376367,189184.45788034028
COL_376368,89372.36544170174
COL_376405,60806.07770931036
COL_376443,151912.48148160154
COL_376475,56488.89460498858
COL_376477,45518.70641791008
COL_376499,94076.47642888012
COL_376500,97239.18679420017
COL_376524,27291.813192501722
COL_376613,42191.20786370228
COL_376661,35314.55484462482
COL_376674,56553.62620816357
COL_376690,21045.343539374775
COL_376712,69367.8961004124
COL_376778,36850.479248100804
COL_376800,34433.37750324031
COL_376801,31870.137767735687
COL_377066,28273.275766983494
COL_377074,17301.941304676115
COL_377093,47057.43173030492
COL_377113,22154.114478219995
COL_377118,54977.8404984217
COL_377131,49730.19335487998
COL_377356,22358.44769964931
COL_377543,36900.15885800291
COL_377546,39815.57927983556
COL_377548,41662.01506218594
COL_377689,93525.4004524543
COL_377713,93736.80139373061
COL_377714,84584.19935329727
COL_377715,40661.49476045569
COL_377731,47776.941590929484
COL_377732,142981.53405325147
COL_377910,55898.41146031889
COL_377931,56518.02934242904
COL_377977,29480.536965927866
COL_378088,37926.210293788725
COL_378144,45290.288586396404
COL_378155,22521.444130442636
COL_378170,52627.635342850546
COL_378178,43791.75694628868
COL_378194,42988.175795157586
COL_378195,86169.22333390015
COL_378227,99282.12912711452
COL_378236,57571.310797502105
COL_378342,66443.98352860175
COL_378364,37363.60295312994
COL_378406,27421.667049852793
COL_378444,47432.07239187677
COL_378460,32060.10357853927
COL_378506,43958.10778505788
COL_378544,23822.766532571863
COL_378740,48421.286916409736
COL_378743,27484.235056817244
COL_378846,36424.470964015214
COL_378872,25348.681275689683
COL_378873,161936.79343795718
COL_378880,58199.77812831232
COL_378885,37402.602256127786
COL_378904,45524.867606863016
COL_378971,58907.514881006886
COL_378972,65233.881686293316
COL_379131,59104.79079214636
COL_379199,33634.95429757676
COL_379283,45334.2229603906
COL_379294,28414.945472565487
COL_379338,68257.1516360777
COL_379341,70621.68281944438
COL_379374,212838.92291568566
COL_379401,32127.361424606297
COL_379549,31691.806811512964
COL_379551,27654.576605206363
COL_379552,38417.87746213928
COL_379553,41970.12978989355
COL_379554,38417.87746213928
COL_379555,42125.27710376473
COL_379572,67076.69299127406
COL_379670,26643.19892340367
COL_379673,8550.304309738609
COL_379680,73117.48468563524
COL_379744,55853.02623497912
COL_379766,26281.11895622299
COL_379823,24329.875338208523
COL_379827,37993.853589799975
COL_379833,31904.645074969383
COL_379915,18940.486131706322
COL_380084,73123.32327578646
COL_380212,45792.2400209067
COL_380276,52925.79265883684
COL_380379,54998.69541190194
COL_380404,56152.25352852518
COL_380433,60477.209525590006
COL_380581,56539.278374803675
COL_380583,72997.84750039093
COL_380584,66037.05134925226
COL_380676,68824.37423616182
COL_380727,94430.44611873898
COL_380729,20732.108637339516
COL_380779,53016.74458771017
COL_380849,39774.65908419132
COL_380889,32372.807976138538
COL_380920,26436.981956775588
COL_380981,24486.546976821588
COL_381005,59283.214859892185
COL_381044,32798.09210348542
COL_381093,31546.03860805363
COL_381129,55042.75824039218
COL_381130,72416.2298489062
COL_381131,73217.11834238033
COL_381133,68963.43197655406
COL_381134,59095.44048629927
COL_381135,59615.73185197147
COL_381189,58856.78830275886
COL_381190,51907.60849764814
COL_381202,33892.74029707535
COL_381203,38946.30796416755
COL_381204,33768.44810021082
COL_381231,35689.39912655726
COL_381295,25157.996264951464
COL_381296,24814.317456970264
COL_381371,37396.51388292665
COL_381445,43688.4604336485
COL_381470,41916.8511038374
COL_381567,52684.94996611277
COL_381672,38458.969510780465
COL_381741,25300.35307802581
COL_381885,48384.45997486214
COL_381909,47653.07794261078
COL_382242,57911.73225459134
COL_382342,64262.15247789631
COL_382345,46263.4575381816
COL_382539,47315.96435314743
COL_382709,45531.8228401551
COL_382788,35169.37982909133
COL_382792,89801.29227751368
COL_382995,50883.799467203906
COL_383020,47655.36792807738
COL_383043,51621.07956755118
COL_383046,53527.06682824487
COL_383264,217977.067834161
COL_383272,52733.46599460154
COL_383299,45832.42557831379
COL_383308,43085.29753639155
COL_383393,75386.04880766355
COL_383454,73375.72949345183
COL_383480,65509.00352718462
COL_383482,51630.749786524684
COL_383558,61155.229829000746
COL_383684,59771.12425058715
COL_383726,35149.91157058478
COL_383773,86025.0817280146
COL_383810,45214.37597516078
COL_383855,63343.292683088795
COL_383866,57015.002399011675
COL_383966,34643.1761944881
COL_383981,24574.421698675895
COL_384006,37052.403574024676
COL_384016,35408.761547611706
COL_384022,36853.17969506494
COL_384106,84403.88133428001
COL_384116,199971.57321129637
COL_384222,186080.18707858404
COL_384231,58115.53755327579
COL_384295,59146.90730529248
COL_384325,90267.77694203427
COL_384362,44483.36103089614
COL_384398,52190.00545757214
COL_384499,46516.45538395138
COL_384636,114527.58764025534
COL_384650,34981.37805830087
COL_384670,66325.61064137534
COL_384718,44297.02630312295
COL_384720,149060.75848689044
COL_384721,96546.42741271558
COL_384722,91629.5092976748
COL_384723,93760.23797574965
COL_384724,110010.29608119403
COL_384725,92621.10118963514
COL_384726,94424.10117494212
COL_384727,112996.59100325248
COL_384730,20195.067278420407
COL_384743,36004.91449287668
COL_384801,56356.175700544365
COL_384841,120152.06517855787
COL_384884,42332.082657886014
COL_384916,35936.96026928336
COL_385075,40293.66310597625
COL_385133,21565.820264359907
COL_385148,53532.10836014353
COL_385149,50138.72834266143
COL_385150,58323.67156296409
COL_385159,44792.85124054449
COL_385204,60802.11753347647
COL_385211,24365.950660069084
COL_385220,65097.34146098161
COL_385264,54415.56594773445
COL_385312,33316.31705275025
COL_385327,54334.50090766799
COL_385345,56634.79649346458
COL_385371,32408.51289318766
COL_385388,27019.55696681635
COL_385489,20806.263597239165
COL_385511,32807.88812253936
COL_385541,152491.99012083124
COL_385575,84685.19663511746
COL_385576,65314.571154755526
COL_385683,53131.83174335296
COL_385739,36713.84365972935
COL_385814,37497.3821310727
COL_385828,123502.81854357368
COL_385939,31244.88398577394
COL_386160,61968.39353138773
COL_386195,62280.38931387492
COL_386279,60892.92185254206
COL_386331,55978.54240085224
COL_386767,51606.54265671101
COL_386784,59365.90212163749
COL_386857,32252.92222721003
COL_386871,55596.662850070825
COL_386878,58259.67500829266
COL_386926,41621.68628939917
COL_386954,62534.96220061913
COL_387107,46054.391596138645
COL_387125,37574.332280122646
COL_387135,94224.64610281396
COL_387155,48585.93735585623
COL_387163,50877.4642780597
COL_387211,58169.838779361955
COL_387222,26961.583813113324
COL_387276,26900.483261129895
COL_387277,38878.474119920094
COL_387280,59493.721050048145
COL_387304,39830.51341221664
COL_387357,28830.132850400994
COL_387381,58410.00009947048
COL_387425,74664.87390972264
COL_387426,105743.00649287067
COL_387452,186933.2053852919
COL_387541,162045.7916560002
COL_387600,36707.34886515715
COL_387837,36536.382998707944
COL_387921,42347.767029405426
COL_387922,175783.55335809538
COL_387925,69878.0699063344
COL_387934,55054.901538449594
COL_387935,54387.04674363705
COL_387937,58633.12449692431
COL_387947,21079.195252864214
COL_387952,73950.65191273793
COL_388150,56667.8277605073
COL_388157,53364.22204070191
COL_388176,201990.5948551171
COL_388178,44623.99607975428
COL_388246,73331.66470170947
COL_388315,58439.238541960476
COL_388325,41566.25366949364
COL_388360,52171.13884695511
COL_388403,110891.5609187681
COL_388416,42912.962161906406
COL_388433,38152.522459079824
COL_388447,45441.28850409628
COL_388465,18582.75220995632
COL_388500,56562.67375353635
COL_388505,64688.70571995293
COL_388507,34461.721797975
COL_388578,47214.23815528718
COL_388589,40763.75065980184
COL_388651,38683.992465796364
COL_388675,27461.175646285414
COL_388732,63521.77866588995
COL_388790,40807.860339181934
COL_388863,36584.794772190355
COL_388911,52012.647147454685
COL_388927,59310.6649336153
COL_388962,60645.39621344017
COL_388964,95246.9506226182
COL_389021,167145.20296502512
COL_389080,45315.024798429105
COL_389139,107872.46641157928
COL_389140,101053.5444683955
COL_389175,49000.09381391337
COL_389176,51940.400485501
COL_389230,72683.98800084904
COL_389264,72113.69962784411
COL_389373,67661.99221253765
COL_389408,214407.99553755796
COL_389425,62717.55522942573
COL_389438,30153.684546724024
COL_389459,56822.12463915186
COL_389488,23820.909034471384
COL_389576,81083.85343721161
COL_389663,74668.19036377194
COL_389787,77903.2234943555
COL_389803,47158.19029072247
COL_389884,62704.99530632809
COL_389891,42298.74062631848
COL_389905,136902.07265050767
COL_390149,60610.891319264265
COL_390150,51597.42526263591
COL_390151,43271.885872007304
COL_390152,79284.14214728205
COL_390176,37046.531536102506
COL_390177,51802.56689014393
COL_390178,31124.487910025935
COL_390179,37273.52673895225
COL_390180,37708.37904179032
COL_390181,39486.92578026514
COL_390237,43560.4657342073
COL_390259,41218.79117743879
COL_390270,42293.54558023836
COL_390312,62377.688196259835
COL_390313,62377.688196259835
COL_390320,73791.64911670517
COL_390321,60327.78135763109
COL_390322,66513.67563174499
COL_390390,44399.62665858172
COL_390394,27975.368635867817
COL_390447,44855.79537015341
COL_390474,24271.183616514143
COL_390485,48776.184336079146
COL_390656,42208.842473692974
COL_390675,50767.08252948894
COL_390720,51719.9624946134
COL_390759,44401.025684420914
COL_390760,54636.53317614233
COL_390761,218948.45334101052
COL_391004,60491.420596350545
COL_391012,39493.86032238475
COL_391064,151251.5016101012
COL_391101,30550.11858763663
COL_391115,54170.31889505292
COL_391171,36777.914543201674
COL_391285,97626.4455486324
COL_391330,43992.02724496169
COL_391418,69346.443002021
COL_391464,39773.8319220663
COL_391466,38150.63054164269
COL_391556,37615.34245236894
COL_391648,8698.846351404809
COL_391650,27035.392946081534
COL_391754,33549.85731494852
COL_392218,62108.71093698932
COL_392243,67464.17690603617
COL_392279,31261.39053680333
COL_392303,40301.353757883866
COL_392497,40058.830939094776
COL_392554,51379.10259384421
COL_392663,39288.99860515394
COL_392737,28336.543945398804
COL_392878,41900.426858876686
COL_392908,31766.64851455486
COL_393015,45390.7243221338
COL_393045,58939.66285782653
COL_393092,75646.75870737096
COL_393145,37193.10514485239
COL_393278,58860.477757872664
COL_393287,27291.016736186528
COL_393363,55161.615283638544
COL_393454,32427.674431922755
COL_393463,42179.55327729844
COL_393493,86454.94931548013
COL_393543,92159.08113885683
COL_393581,51163.88657143631
COL_393625,51873.05586854264
COL_393647,34068.35722545803
COL_393648,47895.96359354724
COL_393761,34935.88302722731
COL_393770,93098.45388918152
COL_393784,93657.87108069393
COL_393830,136830.4493549448
COL_393834,136679.1803733626
COL_393843,109134.55016204996
COL_393924,37504.00466447862
COL_393930,53887.89201101538
COL_393931,47310.76918063257
COL_393953,43319.065908887336
COL_394142,40948.65402259588
COL_394224,150225.20792744192
COL_394448,59894.11200581058
COL_394726,71610.24531387791
COL_394737,44054.034330659815
COL_394738,20112.329002698392
COL_394764,189857.72386303206
COL_394777,27439.260391035914
COL_394783,42212.761994211745
COL_394811,66040.57119129905
COL_394849,79096.49407133544
COL_394857,51002.62558867613
COL_394922,40428.84896843243
COL_394988,32890.355980493056
COL_395063,43706.64828690584
COL_395135,86008.76905331467
COL_395184,43018.48716076424
COL_395191,38615.55031987387
COL_395196,59649.880768877636
COL_395197,37729.46126626014
COL_395209,41406.35101634307
COL_395214,76437.60136332741
COL_395226,77052.7313863529
COL_395281,167451.31548256482
COL_395296,35080.6580893799
COL_395344,52085.87559323441
COL_395573,72582.62006571205
COL_395574,62907.372448996044
COL_395608,36269.12658004277
COL_395713,18803.616075503436
COL_395714,40440.305014029116
COL_395715,36537.23247421973
COL_395717,45506.125690523244
COL_395718,62525.805923694454
COL_395771,28076.419690170067
COL_395816,258435.43677533657
COL_395841,73841.03470121844
COL_395898,59384.03234013483
COL_395904,56985.91606053815
COL_395929,66072.8390640806
COL_396047,158620.2669033228
COL_396072,41093.161831903606
COL_396104,113252.05952513503
COL_396114,56488.3263146849
COL_396161,26520.260207435465
COL_396162,24625.70298012768
COL_396197,41908.36978855256
COL_396213,33731.4088108443
COL_396366,68353.67254737593
COL_396368,34487.77216498112
COL_396373,36264.615393907734
COL_396385,43013.45280832856
COL_396389,54798.37820993461
COL_396399,60638.567826677936
COL_396434,64966.96076748453
COL_396522,50512.272131054466
COL_396536,48098.800616046574
COL_396544,40984.437096493
COL_396605,58484.55692555522
COL_396766,52348.886562875465
COL_396828,48434.21760971375
COL_396833,46572.06252308472
COL_396838,22948.067785386866
COL_396937,51835.57446117736
COL_396959,62933.7148048376
COL_396960,79078.97041406548
COL_396961,68500.19177504285
COL_396975,36748.229925209496
COL_397004,55217.00572969153
COL_397068,49534.27620361675
COL_397220,60692.52278726355
COL_397251,57563.745987081704
COL_397387,23992.396652845175
COL_397408,103509.51034000864
COL_397515,286967.23975319497
COL_397613,64411.17318933944
COL_397736,53039.58144516953
COL_397747,71573.51333736548
COL_397860,69178.75995668682
COL_397875,21994.41632484059
COL_397928,58458.18830019159
COL_398072,60047.64700693988
COL_398073,55371.951621758824
COL_398193,38055.647843731764
COL_398230,66714.99902656357
COL_398232,130290.9885668904
COL_398238,61054.43613085159
COL_398375,30225.321145457143
COL_398381,63794.95793587695
COL_398395,45892.04329166733
COL_398412,41447.60375894967
COL_398466,53553.61875319324
COL_398494,25696.216132370042
COL_398545,43114.39532600547
COL_398781,63535.06274389232
COL_398819,43035.219861241465
COL_398836,71081.21143685884
COL_398868,124707.68061462815
COL_398879,64234.400132154195
COL_398902,41703.572206123485
COL_398904,55666.34628541861
COL_399019,9529.428720327942
COL_399049,56569.01587117499
COL_399059,45160.160181962
COL_399127,78300.03151337462
COL_399459,82450.0796821479
COL_399529,45112.26509412368
COL_399530,44361.40153314086
COL_399886,72428.37678026619
COL_399931,43167.131151109956
COL_400024,66609.70418016637
COL_400104,54377.911761725445
COL_400156,26368.901451846323
COL_400161,55940.662641578965
COL_400207,48596.25486564588
COL_400215,44733.64050710226
COL_400271,57738.69811411612
COL_400272,57849.43890652771
COL_400380,30500.87981827457
COL_400422,18491.53389576373
COL_400487,52402.708639002136
COL_400545,69890.74826080784
COL_400546,73516.52910793958
COL_400549,63187.46670425723
COL_400554,64696.47688837745
COL_400610,46114.857891378815
COL_400630,36886.10740690923
COL_400640,58616.23187673868
COL_400645,55764.64539231514
COL_400652,35140.07970309581
COL_400802,51296.11957118183
COL_400811,44692.35317640388
COL_400840,54697.384757428685
COL_400904,78092.5598940499
COL_400940,205316.1051977789
COL_401007,45584.05309764587
COL_401013,33602.49738528254
COL_401269,38894.15394050217
COL_401392,299893.6217668032
COL_401419,62856.676366169384
COL_401547,32796.93453405673
COL_401587,70525.07313423966
COL_401661,67431.70175106826
COL_401705,59500.287651433784
COL_401767,59893.95720085328
COL_401797,48811.94772983953
COL_401868,62328.028997919486
COL_402016,36205.526022671154
COL_402348,26148.486496263
COL_402421,55527.996120744945
COL_402474,43314.04612527734
COL_402475,90852.01295247528
COL_402507,52836.946653611565
COL_402530,53631.84618431335
COL_402555,53505.25369897132
COL_402739,158939.7769543747
COL_402789,45840.89907313421
COL_402795,50436.03802462625
COL_402894,38264.893824965715
COL_402928,55109.03026964293
COL_402934,51130.403568140115
COL_402936,62936.2165081915
COL_402957,78732.3677031472
COL_403052,49472.40472325711
COL_403101,73957.11588820325
COL_403137,75428.58097256653
COL_403139,56513.82332736584
COL_403160,54307.17802584002
COL_403161,58976.61509002492
COL_403162,65851.00528072818
COL_403165,57589.35667527005
COL_403242,33089.724840566276
COL_403418,44175.129685485415
COL_403560,60281.81915792104
COL_403564,56910.3234727343
COL_403610,45846.25084054192
COL_403634,120117.32169752233
COL_403737,72499.5805040137
COL_403848,75497.06093812718
COL_403854,54968.12655351823
COL_403937,74711.17228322144
COL_404130,188321.66061649364
COL_404143,60586.703565234704
COL_404183,31975.206219993437
COL_404215,52143.60894578691
COL_404333,73294.34561512878
COL_404345,61409.07612440344
COL_404438,86726.62535837649
COL_404439,58258.70556316187
COL_404491,201075.242591961
COL_404576,29093.418597065658
COL_404620,33310.046324354415
COL_404651,32717.22819348563
COL_404736,29028.952768768555
COL_404745,68600.90585265307
COL_404784,46387.18165036551
COL_404872,70967.74652225626
COL_405059,70484.43581347419
COL_405127,14879.164421629812
COL_405143,61111.22127542331
COL_405156,62476.83271021053
COL_405235,42386.640008794806
COL_405303,39201.53934447294
COL_405345,40602.21727951925
COL_405398,39449.63929142991
COL_405399,75280.75564202
COL_405507,38920.54024532466
COL_405529,69666.81082387909
COL_405658,66276.63319567364
COL_405666,44717.98608428256
COL_405711,28143.483032946202
COL_405811,50969.77853343236
COL_405951,39406.40601956282
COL_406025,118417.7597534026
